Issue ID,Description,State,Severity,Story Points,Project Path,Location Kind,Path,Line,Column,Incident ID,Help Link,Assembly Name,Assembly Version,Assembly Public Key,Snippet
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,KronoxFront\KronoxFront.csproj,File,KronoxFront\Services\CmsService.cs,384,20,T:System.Text.Json.JsonDocument,,,,,var existing = JsonDocument.Parse(pageContent.Metadata);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,KronoxFront\KronoxFront.csproj,File,KronoxFront\Services\CmsService.cs,268,16,T:System.Text.Json.JsonDocument,,,,,var metadata = JsonDocument.Parse(page.Metadata);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,KronoxFront\KronoxFront.csproj,File,KronoxFront\Services\CmsService.cs,268,16,T:System.Text.Json.JsonDocument,,,,,var metadata = JsonDocument.Parse(page.Metadata);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,KronoxFront\KronoxFront.csproj,File,KronoxFront\Services\CmsService.cs,246,8,T:System.Net.Http.HttpContent,,,,,var json = await response.Content.ReadAsStringAsync();
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,KronoxFront\KronoxFront.csproj,File,KronoxFront\Services\CmsService.cs,216,12,T:System.Net.Http.HttpContent,,,,,var err = await resp.Content.ReadAsStringAsync();
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,KronoxFront\KronoxFront.csproj,File,KronoxFront\Services\CmsService.cs,150,16,T:System.Net.Http.HttpContent,,,,,using var doc = JsonDocument.Parse(await resp.Content.ReadAsStringAsync());
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,KronoxFront\KronoxFront.csproj,File,KronoxFront\Services\CmsService.cs,150,16,T:System.Text.Json.JsonDocument,,,,,using var doc = JsonDocument.Parse(await resp.Content.ReadAsStringAsync());
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,KronoxFront\KronoxFront.csproj,File,KronoxFront\Services\CmsService.cs,150,16,T:System.Text.Json.JsonDocument,,,,,using var doc = JsonDocument.Parse(await resp.Content.ReadAsStringAsync());
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,KronoxFront\KronoxFront.csproj,File,KronoxFront\Services\CmsService.cs,128,16,T:System.Net.Http.HttpContent,,,,,var errorContent = await resp.Content.ReadAsStringAsync();
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,KronoxFront\KronoxFront.csproj,File,KronoxFront\Services\CmsService.cs,115,16,T:System.Net.Http.HttpContent,,,,,var json = await resp.Content.ReadAsStringAsync();
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,KronoxFront\KronoxFront.csproj,File,KronoxFront\Services\CmsService.cs,82,12,T:System.Net.Http.HttpContent,,,,,return (await resp.Content.ReadAsStringAsync()).ToViewModel();
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,KronoxFront\KronoxFront.csproj,File,KronoxFront\Services\CmsService.cs,69,8,T:System.Net.Http.HttpContent,,,,,var json = await resp.Content.ReadAsStringAsync();
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,KronoxFront\KronoxFront.csproj,File,KronoxFront\Services\CmsService.cs,51,16,T:System.Net.Http.HttpContent,,,,,var errorContent = await response.Content.ReadAsStringAsync();
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,KronoxFront\KronoxFront.csproj,File,KronoxFront\Services\NewsService.cs,219,16,T:System.Net.Http.HttpContent,,,,,var json = await response.Content.ReadAsStringAsync();
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,KronoxFront\KronoxFront.csproj,File,KronoxFront\Services\NewsService.cs,165,16,T:System.Net.Http.HttpContent,,,,,var responseJson = await response.Content.ReadAsStringAsync();
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,KronoxFront\KronoxFront.csproj,File,KronoxFront\Services\NewsService.cs,128,16,T:System.Net.Http.HttpContent,,,,,var responseJson = await response.Content.ReadAsStringAsync();
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,KronoxFront\KronoxFront.csproj,File,KronoxFront\Services\NewsService.cs,91,16,T:System.Net.Http.HttpContent,,,,,var json = await response.Content.ReadAsStringAsync();
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,KronoxFront\KronoxFront.csproj,File,KronoxFront\Services\NewsService.cs,66,16,T:System.Net.Http.HttpContent,,,,,var json = await response.Content.ReadAsStringAsync();
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,KronoxFront\KronoxFront.csproj,File,KronoxFront\Services\NewsService.cs,31,16,T:System.Net.Http.HttpContent,,,,,var json = await response.Content.ReadAsStringAsync();
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,KronoxFront\KronoxFront.csproj,File,KronoxFront\Services\HealthService.cs,30,16,T:System.Net.Http.HttpContent,,,,,var healthData = await response.Content.ReadFromJsonAsync<ApiHealth>(                      cancellationToken: linkedCts.Token);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,KronoxFront\KronoxFront.csproj,File,KronoxFront\Program.cs,448,12,T:System.Uri,,,,,"if (Uri.IsWellFormedUriString(url, UriKind.Absolute))              {                  return false;              }"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,KronoxFront\KronoxFront.csproj,File,KronoxFront\Program.cs,375,36,T:System.Net.Http.HttpContent,,,,,await response.Content.CopyToAsync(fileStream);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,KronoxFront\KronoxFront.csproj,File,KronoxFront\Program.cs,309,12,T:System.Net.Http.HttpContent,,,,,"var contentType = apiResponse.Content.Headers.ContentType?.ToString() ?? ""application/json"";"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,KronoxFront\KronoxFront.csproj,File,KronoxFront\Program.cs,308,12,T:System.Net.Http.HttpContent,,,,,var body = await apiResponse.Content.ReadAsStringAsync();
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,KronoxFront\KronoxFront.csproj,File,KronoxFront\Program.cs,229,16,T:System.Net.Http.HttpContent,,,,,var user = await apiRs.Content.ReadFromJsonAsync<UserDto>();
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,KronoxFront\KronoxFront.csproj,File,KronoxFront\Program.cs,189,12,T:System.Uri,,,,,"if (!env.IsDevelopment() && uri.Scheme != Uri.UriSchemeHttps)              {                  log.LogWarning(""Icke-HTTPS target blockerat för slug {Slug}"", slug);                  return Results.BadRequest(""Insecure target"");              }"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,KronoxFront\KronoxFront.csproj,File,KronoxFront\Program.cs,182,12,T:System.Uri,,,,,"if (!Uri.TryCreate(target, UriKind.Absolute, out var uri))              {                  log.LogWarning(""Ogiltig redirect-URL för slug {Slug}"", slug);                  return Results.BadRequest(""Invalid target"");              }"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,KronoxFront\KronoxFront.csproj,File,KronoxFront\Program.cs,182,12,"M:System.Uri.TryCreate(System.String,System.UriKind,System.Uri@)",,,,,"if (!Uri.TryCreate(target, UriKind.Absolute, out var uri))              {                  log.LogWarning(""Ogiltig redirect-URL för slug {Slug}"", slug);                  return Results.BadRequest(""Invalid target"");              }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,KronoxFront\KronoxFront.csproj,File,KronoxFront\Program.cs,172,8,M:Microsoft.Extensions.Configuration.ConfigurationBinder.Get``1(Microsoft.Extensions.Configuration.IConfiguration),,,,,"var redirects = app.Configuration.GetSection(""Redirects"")              .Get<Dictionary<string, string>>() ?? new();"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,KronoxFront\KronoxFront.csproj,File,KronoxFront\Program.cs,168,12,"M:Microsoft.AspNetCore.Builder.ExceptionHandlerExtensions.UseExceptionHandler(Microsoft.AspNetCore.Builder.IApplicationBuilder,System.String)",,,,,"app.UseExceptionHandler(""/Error"");"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,KronoxFront\KronoxFront.csproj,File,KronoxFront\Program.cs,157,12,M:Microsoft.Extensions.Logging.ConsoleLoggerExtensions.AddConsole(Microsoft.Extensions.Logging.ILoggingBuilder),,,,,builder.Logging.AddConsole();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,KronoxFront\KronoxFront.csproj,File,KronoxFront\Program.cs,144,8,"M:Microsoft.Extensions.DependencyInjection.OptionsConfigurationServiceCollectionExtensions.Configure``1(Microsoft.Extensions.DependencyInjection.IServiceCollection,Microsoft.Extensions.Configuration.IConfiguration)",,,,,builder.Services.Configure<NewsSettings>(              builder.Configuration.GetSection(NewsSettings.SectionName));
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,KronoxFront\KronoxFront.csproj,File,KronoxFront\Program.cs,125,12,T:System.Uri,,,,,client.BaseAddress = new Uri(apiBaseUrl);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,KronoxFront\KronoxFront.csproj,File,KronoxFront\Program.cs,125,12,M:System.Uri.#ctor(System.String),,,,,client.BaseAddress = new Uri(apiBaseUrl);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,KronoxFront\KronoxFront.csproj,File,KronoxFront\Program.cs,125,12,T:System.Uri,,,,,client.BaseAddress = new Uri(apiBaseUrl);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,KronoxFront\KronoxFront.csproj,File,KronoxFront\Program.cs,120,12,T:System.Uri,,,,,client.BaseAddress = new Uri(apiBaseUrl);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,KronoxFront\KronoxFront.csproj,File,KronoxFront\Program.cs,120,12,M:System.Uri.#ctor(System.String),,,,,client.BaseAddress = new Uri(apiBaseUrl);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,KronoxFront\KronoxFront.csproj,File,KronoxFront\Program.cs,120,12,T:System.Uri,,,,,client.BaseAddress = new Uri(apiBaseUrl);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,KronoxFront\KronoxFront.csproj,File,KronoxFront\Program.cs,115,12,T:System.Uri,,,,,client.BaseAddress = new Uri(apiBaseUrl);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,KronoxFront\KronoxFront.csproj,File,KronoxFront\Program.cs,115,12,M:System.Uri.#ctor(System.String),,,,,client.BaseAddress = new Uri(apiBaseUrl);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,KronoxFront\KronoxFront.csproj,File,KronoxFront\Program.cs,115,12,T:System.Uri,,,,,client.BaseAddress = new Uri(apiBaseUrl);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,KronoxFront\KronoxFront.csproj,File,KronoxFront\Program.cs,110,12,T:System.Uri,,,,,client.BaseAddress = new Uri(apiBaseUrl);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,KronoxFront\KronoxFront.csproj,File,KronoxFront\Program.cs,110,12,M:System.Uri.#ctor(System.String),,,,,client.BaseAddress = new Uri(apiBaseUrl);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,KronoxFront\KronoxFront.csproj,File,KronoxFront\Program.cs,110,12,T:System.Uri,,,,,client.BaseAddress = new Uri(apiBaseUrl);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,KronoxFront\KronoxFront.csproj,File,KronoxFront\Program.cs,105,12,T:System.Uri,,,,,client.BaseAddress = new Uri(apiBaseUrl);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,KronoxFront\KronoxFront.csproj,File,KronoxFront\Program.cs,105,12,M:System.Uri.#ctor(System.String),,,,,client.BaseAddress = new Uri(apiBaseUrl);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,KronoxFront\KronoxFront.csproj,File,KronoxFront\Program.cs,105,12,T:System.Uri,,,,,client.BaseAddress = new Uri(apiBaseUrl);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,KronoxFront\KronoxFront.csproj,File,KronoxFront\Program.cs,99,12,T:System.Uri,,,,,client.BaseAddress = new Uri(apiBaseUrl);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,KronoxFront\KronoxFront.csproj,File,KronoxFront\Program.cs,99,12,M:System.Uri.#ctor(System.String),,,,,client.BaseAddress = new Uri(apiBaseUrl);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,KronoxFront\KronoxFront.csproj,File,KronoxFront\Program.cs,99,12,T:System.Uri,,,,,client.BaseAddress = new Uri(apiBaseUrl);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,KronoxFront\KronoxFront.csproj,File,KronoxFront\Program.cs,97,8,"M:Microsoft.Extensions.DependencyInjection.HttpClientFactoryServiceCollectionExtensions.AddHttpClient(Microsoft.Extensions.DependencyInjection.IServiceCollection,System.String,System.Action{System.Net.Http.HttpClient})",,,,,"builder.Services.AddHttpClient(""KronoxAPI"", client =>          {              client.BaseAddress = new Uri(apiBaseUrl);          }).AddHttpMessageHandler<ApiAuthHandler>();"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,KronoxFront\KronoxFront.csproj,File,KronoxFront\Program.cs,54,19,M:System.TimeSpan.FromHours(System.Double),,,,,o.ExpireTimeSpan = TimeSpan.FromHours(2);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,KronoxFront\KronoxFront.csproj,File,KronoxFront\Program.cs,44,12,M:System.TimeSpan.FromSeconds(System.Double),,,,,options.KeepAliveInterval = TimeSpan.FromSeconds(15);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,KronoxFront\KronoxFront.csproj,File,KronoxFront\Program.cs,43,12,M:System.TimeSpan.FromSeconds(System.Double),,,,,options.ClientTimeoutInterval = TimeSpan.FromSeconds(300);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,KronoxFront\KronoxFront.csproj,File,KronoxFront\Program.cs,36,19,M:System.TimeSpan.FromMinutes(System.Double),,,,,options.JSInteropDefaultCallTimeout = TimeSpan.FromMinutes(2);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,KronoxFront\KronoxFront.csproj,File,KronoxFront\Program.cs,35,19,M:System.TimeSpan.FromMinutes(System.Double),,,,,options.DisconnectedCircuitRetentionPeriod = TimeSpan.FromMinutes(5);
